anchor_cell	prox_cell	distance	angle	idx_bin	idx	anchor_cell_ct	prox_cell_ct	sample
TMA1_cehbgmko-1	TMA1_aachajjh-1	76.040900411022	180.398361281441	4	1	Tumor2	Tumor1	UPN109-E1
TMA1_gfgbcjaj-1	TMA1_aachajjh-1	84.7246268601339	335.776274642112	7	1	Tumor2	Tumor1	UPN109-E1
TMA1_gfgbdfnb-1	TMA1_aachajjh-1	82.9857258328513	331.625904945617	7	1	Tumor3	Tumor1	UPN109-E1
TMA1_aaakgcnf-1	TMA1_aachbapb-1	85.5214203028374	205.378065946824	4	1	Tumor4	Tumor2	UPN109-E1
TMA1_aaboajkf-1	TMA1_aachbapb-1	41.7854570319305	85.8989994019804	1	1	Tumor1	Tumor2	UPN109-E1
TMA1_aabolbaa-1	TMA1_aachbapb-1	75.5303241845028	131.702534191971	2	1	F3	Tumor2	UPN109-E1
TMA1_aachajjh-1	TMA1_aachbapb-1	7.69869483934187	42.3524000090171	0	1	Tumor1	Tumor2	UPN109-E1
TMA1_cehbgmko-1	TMA1_aachbapb-1	70.5036380900524	176.211983946354	3	1	Tumor2	Tumor2	UPN109-E1
TMA1_cehbmabl-1	TMA1_aachbapb-1	68.4211079462355	192.94352769406	4	1	Tumor4	Tumor2	UPN109-E1
TMA1_cehbpbhd-1	TMA1_aachbapb-1	68.1103202368519	153.274124594526	3	1	F3	Tumor2	UPN109-E1
TMA1_cehfhdgk-1	TMA1_aachbapb-1	82.0254471130562	282.048579302836	6	1	Tumor1	Tumor2	UPN109-E1
TMA1_gfgfjhim-1	TMA1_aachbapb-1	57.7237217764714	304.780689846776	6	1	L3	Tumor2	UPN109-E1
TMA1_gfilnelg-1	TMA1_aachbapb-1	68.6643671014253	293.664961536885	6	1	Tumor1	Tumor2	UPN109-E1
TMA1_aaboajkf-1	TMA1_aackbibg-1	40.4951662134183	146.252257901133	3	1	Tumor1	Tumor2	UPN109-E1
TMA1_aachajjh-1	TMA1_aackbibg-1	33.9856491209571	204.31808963576	4	1	Tumor1	Tumor2	UPN109-E1
TMA1_gffpnmbm-1	TMA1_aackbibg-1	74.639728581486	327.847215254267	7	1	Tumor1	Tumor2	UPN109-E1
TMA1_gfgbcjaj-1	TMA1_aackbibg-1	67.2347437366203	313.515380301965	6	1	Tumor2	Tumor2	UPN109-E1
TMA1_gfgbdfnb-1	TMA1_aackbibg-1	67.9917352686117	308.199183470277	6	1	Tumor3	Tumor2	UPN109-E1
TMA1_gfgfjhim-1	TMA1_aackbibg-1	66.697262330971	266.792435448911	5	1	L3	Tumor2	UPN109-E1
TMA1_gfggflnc-1	TMA1_aackbibg-1	50.5942012033082	71.6335528290829	1	1	Tumor2	Tumor2	UPN109-E1
TMA1_aacmjaka-1	TMA1_aacmfonj-1	6.6128907288344	143.140255779446	3	1	Tumor4	Tumor1	UPN109-E1
TMA1_gfggflnc-1	TMA1_aacmfonj-1	18.2137395731474	309.66377497202	6	1	Tumor2	Tumor1	UPN109-E1
TMA1_gfghihof-1	TMA1_aacmfonj-1	24.2592676779749	135.179400391387	3	1	M4	Tumor1	UPN109-E1
TMA1_aaboajkf-1	TMA1_aacmjaka-1	54.4246347108516	233.074817312723	5	1	Tumor1	Tumor4	UPN109-E1
TMA1_aackbibg-1	TMA1_aacmjaka-1	66.011955766113	270.845953314257	6	1	Tumor2	Tumor4	UPN109-E1
TMA1_aacmfonj-1	TMA1_aacmjaka-1	6.6128907288344	323.140255779446	7	1	Tumor1	Tumor4	UPN109-E1
TMA1_gfghihof-1	TMA1_aacmjaka-1	17.7337715886512	132.219037425387	2	1	M4	Tumor4	UPN109-E1
TMA1_aaahiida-1	TMA1_aacnhkmp-1	7.66023991221524	354.205097119927	7	1	Tumor3	Tumor1	UPN109-E1
TMA1_aacniabn-1	TMA1_aacnhkmp-1	11.3054749505223	221.99070726246	4	1	Tumor3	Tumor1	UPN109-E1
TMA1_cdjjfjmh-1	TMA1_aacnhkmp-1	93.8153219554667	116.211238072138	2	1	Tumor2	Tumor1	UPN109-E1
TMA1_cdngakpb-1	TMA1_aacnhkmp-1	78.4749175537791	183.954427181073	4	1	Tumor3	Tumor1	UPN109-E1
TMA1_cdnjkohm-1	TMA1_aacnhkmp-1	14.8480233315421	25.2824549402396	0	1	Tumor1	Tumor1	UPN109-E1
TMA1_cdnmkjfn-1	TMA1_aacnhkmp-1	25.3367310210633	266.548436786844	5	1	Tumor1	Tumor1	UPN109-E1
TMA1_cdnmmeka-1	TMA1_aacnhkmp-1	37.9473980940532	268.361622713619	5	1	Tumor3	Tumor1	UPN109-E1
TMA1_cdohcphp-1	TMA1_aacnhkmp-1	38.9890903228048	80.6200165453957	1	1	Tumor1	Tumor1	UPN109-E1
TMA1_cdojndji-1	TMA1_aacnhkmp-1	97.2465113477442	131.606112447286	2	1	B1	Tumor1	UPN109-E1
TMA1_aaahiida-1	TMA1_aacniabn-1	17.4031844187575	22.964500592496	0	1	Tumor3	Tumor3	UPN109-E1
TMA1_aacnhkmp-1	TMA1_aacniabn-1	11.3054749505223	41.99070726246	0	1	Tumor1	Tumor3	UPN109-E1
TMA1_cdngakpb-1	TMA1_aacniabn-1	69.9183677215676	178.236547594491	3	1	Tumor3	Tumor3	UPN109-E1
TMA1_cdnggfdn-1	TMA1_aacniabn-1	65.5702232111161	205.208265636766	4	1	L1	Tumor3	UPN109-E1
TMA1_cdnigjmj-1	TMA1_aacniabn-1	92.8024897346857	196.2968987057	4	1	Tumor1	Tumor3	UPN109-E1
TMA1_cdnihnih-1	TMA1_aacniabn-1	84.5648595335547	190.130056950159	4	1	Tumor2	Tumor3	UPN109-E1
TMA1_cdnmkjfn-1	TMA1_aacniabn-1	19.0146308284841	291.204148968953	6	1	Tumor1	Tumor3	UPN109-E1
TMA1_cdopodei-1	TMA1_aacniabn-1	71.4183979627646	158.533786280172	3	1	F3	Tumor3	UPN109-E1
TMA1_cdnggfdn-1	TMA1_aaconele-1	44.0328585660495	65.4446495998816	1	1	L1	Tumor1	UPN109-E1
TMA1_cdnnobnh-1	TMA1_aaconele-1	24.1285318904798	91.0772167108592	2	1	Tumor1	Tumor1	UPN109-E1
TMA1_cdpccgbk-1	TMA1_aaconele-1	78.4136737583152	122.849431172691	2	1	Tumor2	Tumor1	UPN109-E1
TMA1_cdpppkhl-1	TMA1_aaconele-1	90.4237348685935	296.409321540249	6	1	L1	Tumor1	UPN109-E1
TMA1_ceafhkkb-1	TMA1_aaconele-1	47.2176615869186	224.124757218272	4	1	L1	Tumor1	UPN109-E1
TMA1_ceaigled-1	TMA1_aaconele-1	81.0590897433221	166.124894470581	3	1	Tumor2	Tumor1	UPN109-E1
TMA1_ceaoegbc-1	TMA1_aaconele-1	82.463185148991	306.881025371785	6	1	Tumor1	Tumor1	UPN109-E1
TMA1_cdmchfii-1	TMA1_aacpegpa-1	23.6267831686989	149.792401537511	3	1	Tumor1	L5	UPN109-E1
TMA1_cdmcmbbg-1	TMA1_aacpegpa-1	16.8938826578699	41.9698567596871	0	1	F2	L5	UPN109-E1
TMA1_cdmdfamh-1	TMA1_aacpegpa-1	13.3349904828633	345.020336999198	7	1	M7	L5	UPN109-E1
TMA1_cemfecjj-1	TMA1_aacpegpa-1	40.8188357619969	217.063175456943	4	1	F1	L5	UPN109-E1
TMA1_cemomjme-1	TMA1_aacpegpa-1	42.1133867868768	114.786832765837	2	1	Tumor1	L5	UPN109-E1
TMA1_cbalncnl-1	TMA1_aadbmmie-1	66.5607159227717	112.775058299388	2	1	Olig1	L3	UPN109-E1
TMA1_cbamapoe-1	TMA1_aadbmmie-1	75.455538182427	107.896601524578	2	1	Tumor3	L3	UPN109-E1
TMA1_cdldkbid-1	TMA1_aadbmmie-1	44.7022741244105	24.2637860749022	0	1	Tumor1	L3	UPN109-E1
TMA1_cdlfdacc-1	TMA1_aadbmmie-1	36.3795978517677	153.518176026507	3	1	Tumor4	L3	UPN109-E1
TMA1_cdlhfejn-1	TMA1_aadbmmie-1	41.889221299503	78.1164327064326	1	1	Tumor1	L3	UPN109-E1
TMA1_cdlhfiib-1	TMA1_aadbmmie-1	38.8655561555267	71.7778848809777	1	1	Tumor2	L3	UPN109-E1
TMA1_cdlingpk-1	TMA1_aadbmmie-1	51.0441941490575	14.2610280859687	0	1	Tumor2	L3	UPN109-E1
TMA1_cdlippcj-1	TMA1_aadbmmie-1	53.5554678767559	19.4191282225533	0	1	Tumor3	L3	UPN109-E1
TMA1_cdloaigm-1	TMA1_aadbmmie-1	80.4748927599479	302.784563226414	6	1	Tumor1	L3	UPN109-E1
TMA1_cdlohafc-1	TMA1_aadbmmie-1	63.22827168941	343.439340788448	7	1	F3	L3	UPN109-E1
TMA1_cdmcmbbg-1	TMA1_aadbmmie-1	95.6284375850652	275.036065510039	6	1	F2	L3	UPN109-E1
TMA1_cemgblfm-1	TMA1_aadbmmie-1	65.2921009404294	224.670656592475	4	1	Tumor1	L3	UPN109-E1
TMA1_cemgbocp-1	TMA1_aadbmmie-1	66.1192158479521	227.946694546219	5	1	Tumor2	L3	UPN109-E1
TMA1_cemnfmkp-1	TMA1_aadbmmie-1	73.0732301431151	214.545099950673	4	1	Tumor2	L3	UPN109-E1
TMA1_cemomjme-1	TMA1_aadbmmie-1	71.7234647061335	252.287024975446	5	1	Tumor1	L3	UPN109-E1
TMA1_aaddojmg-1	TMA1_aaddnhnb-1	8.43689532409137	107.059577313503	2	1	Tumor2	Tumor1	UPN109-E1
TMA1_cdjjfjmh-1	TMA1_aaddnhnb-1	43.8847624855018	337.912404623705	7	1	Tumor2	Tumor1	UPN109-E1
TMA1_cdjmoaii-1	TMA1_aaddnhnb-1	44.7983408742301	16.7463194457588	0	1	Tumor1	Tumor1	UPN109-E1
TMA1_cdoefbcp-1	TMA1_aaddnhnb-1	23.7059422266578	168.120702168512	3	1	Tumor1	Tumor1	UPN109-E1
TMA1_cdojjgag-1	TMA1_aaddnhnb-1	20.0351456426249	267.020201986534	5	1	Tumor1	Tumor1	UPN109-E1
TMA1_cdojndji-1	TMA1_aaddnhnb-1	32.9969189038162	302.087301541517	6	1	B1	Tumor1	UPN109-E1
TMA1_aaddnhnb-1	TMA1_aaddojmg-1	8.43689532409137	287.059577313503	6	1	Tumor1	Tumor2	UPN109-E1
TMA1_cdkcmalf-1	TMA1_aaddojmg-1	89.6466532946457	40.1492839072035	0	1	Tumor1	Tumor2	UPN109-E1
TMA1_cdkdfnid-1	TMA1_aaddojmg-1	76.1852405364047	55.8126051295327	1	1	M8	Tumor2	UPN109-E1
TMA1_cdkdmcop-1	TMA1_aaddojmg-1	70.7972687773655	57.8668607723491	1	1	Tumor1	Tumor2	UPN109-E1
TMA1_cdoefbcp-1	TMA1_aaddojmg-1	20.9665920849888	188.73972033986	4	1	Tumor1	Tumor2	UPN109-E1
TMA1_cdoegbaa-1	TMA1_aaddojmg-1	31.9818642687928	184.305683604401	4	1	Tumor2	Tumor2	UPN109-E1
TMA1_cdoeiaeg-1	TMA1_aaddojmg-1	37.3681344963664	183.538973699591	4	1	Tumor4	Tumor2	UPN109-E1
TMA1_cdojjgag-1	TMA1_aaddojmg-1	28.1103100920652	272.923287522889	6	1	Tumor1	Tumor2	UPN109-E1
TMA1_cdjogejd-1	TMA1_aadefolo-1	35.3944599692723	64.28334655648	1	1	Tumor3	L3	UPN109-E1
TMA1_cdkbbeag-1	TMA1_aadefolo-1	27.4052359427099	83.351650301138	1	1	Tumor1	L3	UPN109-E1
TMA1_cdkcmalf-1	TMA1_aadefolo-1	20.6052271896594	346.271982166755	7	1	Tumor1	L3	UPN109-E1
TMA1_cdkdfnid-1	TMA1_aadefolo-1	5.70720823772025	176.701616462043	3	1	M8	L3	UPN109-E1
TMA1_cdkfclnn-1	TMA1_aadefolo-1	63.2358828898106	88.247323879158	1	1	Tumor2	L3	UPN109-E1
TMA1_aaddojmg-1	TMA1_aadgolhh-1	87.0696308600475	45.2033456685988	1	1	Tumor2	Tumor4	UPN109-E1
TMA1_cdnihnih-1	TMA1_aadgolhh-1	88.0928460433715	308.032634873317	6	1	Tumor2	Tumor4	UPN109-E1
TMA1_cdobaboi-1	TMA1_aadgolhh-1	29.2098562199124	111.860990672812	2	1	Tumor4	Tumor4	UPN109-E1
TMA1_cdoefbcp-1	TMA1_aadgolhh-1	71.3047903730366	55.2676124426825	1	1	Tumor1	Tumor4	UPN109-E1
TMA1_cdoegbaa-1	TMA1_aadgolhh-1	66.2890494877674	63.6168009286798	1	1	Tumor2	Tumor4	UPN109-E1
TMA1_cdoeiaeg-1	TMA1_aadgolhh-1	64.1579220326754	67.9828763615785	1	1	Tumor4	Tumor4	UPN109-E1
TMA1_cdojjgag-1	TMA1_aadgolhh-1	71.2607965286838	28.2342814515833	0	1	Tumor1	Tumor4	UPN109-E1
TMA1_cdojndji-1	TMA1_aadgolhh-1	85.3341839756949	17.5726600408204	0	1	B1	Tumor4	UPN109-E1
TMA1_cdopodei-1	TMA1_aadgolhh-1	76.5141977788967	338.229823211883	7	1	F3	Tumor4	UPN109-E1
TMA1_cdpcihcp-1	TMA1_aadgolhh-1	78.8410431336359	305.079157989011	6	1	F3	Tumor4	UPN109-E1
TMA1_cdpdclkj-1	TMA1_aadgolhh-1	33.3993220840115	212.721486554876	4	1	Olig1	Tumor4	UPN109-E1
TMA1_cdpfkfgj-1	TMA1_aadgolhh-1	41.7902750440895	252.552884565297	5	1	F3	Tumor4	UPN109-E1
TMA1_cdpgnkgh-1	TMA1_aadgolhh-1	34.9601366175125	271.612693945473	6	1	F3	Tumor4	UPN109-E1
TMA1_cenhecig-1	TMA1_aadgolhh-1	34.7648394789516	175.657521842491	3	1	Tumor2	Tumor4	UPN109-E1
TMA1_cenhjiid-1	TMA1_aadgolhh-1	48.0448315894561	153.351877363994	3	1	F3	Tumor4	UPN109-E1
TMA1_gjmbbnma-1	TMA1_aadhoecj-1	77.048627652433	272.371001761602	6	1	F1	Tumor1	UPN109-E1
TMA1_gjmgfkdp-1	TMA1_aadhoecj-1	37.7316887043485	282.290274211833	6	1	Tumor2	Tumor1	UPN109-E1
TMA1_gkadipgi-1	TMA1_aadhoecj-1	25.0709393542679	327.214152905398	7	1	Tumor1	Tumor1	UPN109-E1
TMA1_gkadonkp-1	TMA1_aadhoecj-1	33.0086252227588	323.718481790441	7	1	Tumor3	Tumor1	UPN109-E1
TMA1_gkaffcdn-1	TMA1_aadhoecj-1	37.6384119552673	5.15240330458948	0	1	Tumor2	Tumor1	UPN109-E1
TMA1_gkbkemfe-1	TMA1_aadhoecj-1	40.0818703795698	109.964620386968	2	1	Tumor1	Tumor1	UPN109-E1
TMA1_gkbmcmmi-1	TMA1_aadhoecj-1	21.7346195341569	173.185036199116	3	1	Tumor1	Tumor1	UPN109-E1
TMA1_abhaolij-1	TMA1_aadjjgig-1	44.1287455063268	39.8773271481875	0	1	Tumor1	Tumor1	UPN109-E1
TMA1_abhcakdg-1	TMA1_aadjjgig-1	31.9260968195401	343.807970512495	7	1	M4	Tumor1	UPN109-E1
TMA1_gjoiiidd-1	TMA1_aadjjgig-1	26.961067043536	242.855100673515	5	1	M8	Tumor1	UPN109-E1
TMA1_gjojliij-1	TMA1_aadjjgig-1	51.452701763216	292.984439380653	6	1	Tumor1	Tumor1	UPN109-E1
TMA1_gjojnabm-1	TMA1_aadjjgig-1	53.8910261981483	303.011038227862	6	1	Tumor2	Tumor1	UPN109-E1
TMA1_gjojngla-1	TMA1_aadjjgig-1	46.1938741851322	297.208325221997	6	1	Tumor3	Tumor1	UPN109-E1
TMA1_gjoldchi-1	TMA1_aadjjgig-1	57.8461802166334	199.364475829348	4	1	Tumor2	Tumor1	UPN109-E1
TMA1_gkgbdcmk-1	TMA1_aadjjgig-1	56.4233870772454	323.787092600954	7	1	Tumor2	Tumor1	UPN109-E1
TMA1_gkgbfocp-1	TMA1_aadjjgig-1	30.2073763259481	28.3575233063764	0	1	Tumor3	Tumor1	UPN109-E1
TMA1_goiobolp-1	TMA1_aadjjgig-1	94.4569582256768	152.381991752168	3	1	M8	Tumor1	UPN109-E1
TMA1_gojaeacp-1	TMA1_aadjjgig-1	86.5462455568222	146.131340141805	3	1	Tumor2	Tumor1	UPN109-E1
TMA1_gollbhje-1	TMA1_aadjjgig-1	52.2947552875106	70.7254933665546	1	1	Tumor1	Tumor1	UPN109-E1
TMA1_golmnblp-1	TMA1_aadjjgig-1	38.0501778557402	48.370124222839	1	1	Tumor1	Tumor1	UPN109-E1
TMA1_golmnbmf-1	TMA1_aadjjgig-1	44.949478781848	59.3005868453046	1	1	Tumor2	Tumor1	UPN109-E1
TMA1_abgphlif-1	TMA1_aadkoljl-1	50.821339210853	28.4516614811217	0	1	Tumor2	Tumor1	UPN109-E1
TMA1_gjofkbgg-1	TMA1_aadkoljl-1	34.961367416722	115.309560166459	2	1	Tumor1	Tumor1	UPN109-E1
TMA1_gjpknnmb-1	TMA1_aadkoljl-1	47.8002757714159	261.80570885884	5	1	Tumor2	Tumor1	UPN109-E1
TMA1_gjpmedfi-1	TMA1_aadkoljl-1	93.0321114503099	228.837936770483	5	1	Tumor3	Tumor1	UPN109-E1
TMA1_gkgghpgl-1	TMA1_aadkoljl-1	53.8278693427007	73.405497128491	1	1	Tumor1	Tumor1	UPN109-E1
TMA1_gkghiono-1	TMA1_aadkoljl-1	40.1956571017397	20.1705667468685	0	1	Tumor1	Tumor1	UPN109-E1
TMA1_gkgjfbbb-1	TMA1_aadkoljl-1	33.3171048989551	307.46097468941	6	1	Tumor2	Tumor1	UPN109-E1
TMA1_gjpbljkn-1	TMA1_aadncjni-1	31.2005500017497	19.8715662250403	0	1	Tumor1	Tumor1	UPN109-E1
TMA1_gjpcnlbk-1	TMA1_aadncjni-1	44.0097545687589	339.175512808019	7	1	M8	Tumor1	UPN109-E1
TMA1_gjpdbogf-1	TMA1_aadncjni-1	71.3768784447855	255.756329017548	5	1	Tumor2	Tumor1	UPN109-E1
TMA1_gjpeikbc-1	TMA1_aadncjni-1	15.54791629122	168.473924645213	3	1	Tumor2	Tumor1	UPN109-E1
TMA1_goimlpna-1	TMA1_aadncjni-1	43.3554552880588	83.4477398729365	1	1	Tumor1	Tumor1	UPN109-E1
TMA1_gojdigag-1	TMA1_aadncjni-1	37.8618514502259	110.510685021676	2	1	Tumor1	Tumor1	UPN109-E1
TMA1_gojdjcjp-1	TMA1_aadncjni-1	43.0110536717387	104.972729635584	2	1	Tumor2	Tumor1	UPN109-E1
TMA1_aadncjni-1	TMA1_aadnikia-1	43.7327937930281	49.954154284067	1	1	Tumor1	F3	UPN109-E1
TMA1_cbllbggp-1	TMA1_aadnikia-1	32.1502532603803	183.169500594249	4	1	Tumor2	F3	UPN109-E1
TMA1_cbllbolk-1	TMA1_aadnikia-1	26.6785678835254	151.459255208505	3	1	Tumor3	F3	UPN109-E1
TMA1_cbllcbip-1	TMA1_aadnikia-1	29.6283588245694	166.11971475284	3	1	Tumor4	F3	UPN109-E1
TMA1_cblnogdc-1	TMA1_aadnikia-1	26.9002441544071	236.563765937102	5	1	Tumor2	F3	UPN109-E1
TMA1_cblphobp-1	TMA1_aadnikia-1	31.2619527817307	134.761119998205	2	1	Tumor1	F3	UPN109-E1
TMA1_gjommgbc-1	TMA1_aadnikia-1	46.0669805121697	306.669670588795	6	1	Tumor3	F3	UPN109-E1
TMA1_gjpcnlbk-1	TMA1_aadnikia-1	71.5310422961818	14.4363574898039	0	1	M8	F3	UPN109-E1
TMA1_gjpdbogf-1	TMA1_aadnikia-1	37.2372195293458	286.499585738548	6	1	Tumor2	F3	UPN109-E1
TMA1_gjpeikbc-1	TMA1_aadnikia-1	38.7942105168376	70.5727658819603	1	1	Tumor2	F3	UPN109-E1
TMA1_cdkgbofb-1	TMA1_aadopbcf-1	93.1061885360189	210.967853304145	4	1	Tumor1	F3	UPN109-E1
TMA1_gjodoekj-1	TMA1_aadopbcf-1	34.1710383169328	111.851884174643	2	1	Tumor1	F3	UPN109-E1
TMA1_gkanomgj-1	TMA1_aadopbcf-1	56.1988132807138	13.3155441586214	0	1	F2	F3	UPN109-E1
TMA1_gkbccgob-1	TMA1_aadopbcf-1	23.6673737832219	122.666475403832	2	1	Tumor1	F3	UPN109-E1
TMA1_gkbccjfp-1	TMA1_aadopbcf-1	24.0110832205962	136.537139494005	3	1	Tumor2	F3	UPN109-E1
TMA1_gkbdjmfb-1	TMA1_aadopbcf-1	36.1806649990566	77.7705257027162	1	1	Tumor3	F3	UPN109-E1
TMA1_gkbfgcmo-1	TMA1_aadopbcf-1	18.0957612614694	53.5753613281721	1	1	Tumor1	F3	UPN109-E1
TMA1_gkbgoncb-1	TMA1_aadopbcf-1	28.5356164214976	48.6152754209688	1	1	Olig1	F3	UPN109-E1
TMA1_gkbkemfe-1	TMA1_aadopbcf-1	54.5421232215209	285.75931925476	6	1	Tumor1	F3	UPN109-E1
TMA1_gkbmcmmi-1	TMA1_aadopbcf-1	87.8587203377097	274.516126986119	6	1	Tumor1	F3	UPN109-E1
TMA1_gkbpgkfk-1	TMA1_aadopbcf-1	84.009243711989	247.362613266386	5	1	Tumor1	F3	UPN109-E1
TMA1_gkccmpim-1	TMA1_aadopbcf-1	72.3602247589832	254.793507493388	5	1	Tumor1	F3	UPN109-E1
TMA1_gkccpcdb-1	TMA1_aadopbcf-1	80.9267989828085	249.828015480676	5	1	Tumor3	F3	UPN109-E1
TMA1_aadopbcf-1	TMA1_aadpjhgi-1	43.3749125477022	12.119263281345	0	1	F3	Tumor3	UPN109-E1
TMA1_acibkjdm-1	TMA1_aadpjhgi-1	61.9774375597932	132.44582434427	2	1	Tumor4	Tumor3	UPN109-E1
TMA1_aciddklf-1	TMA1_aadpjhgi-1	76.6874789290022	122.965292739425	2	1	Tumor3	Tumor3	UPN109-E1
TMA1_cbknacnd-1	TMA1_aadpjhgi-1	75.2747658818714	117.419404430434	2	1	Tumor1	Tumor3	UPN109-E1
TMA1_cbkncgac-1	TMA1_aadpjhgi-1	76.3978757875661	110.396649481436	2	1	Tumor2	Tumor3	UPN109-E1
TMA1_cdkgbofb-1	TMA1_aadpjhgi-1	53.9103051985062	226.033935358527	5	1	Tumor1	Tumor3	UPN109-E1
TMA1_cdkhbnnb-1	TMA1_aadpjhgi-1	54.4548164909494	142.067903641914	3	1	Tumor1	Tumor3	UPN109-E1
TMA1_cdkkcfie-1	TMA1_aadpjhgi-1	64.0126631435408	182.440763909787	4	1	Tumor3	Tumor3	UPN109-E1
TMA1_cdkkkkam-1	TMA1_aadpjhgi-1	53.6008490262115	166.889036989486	3	1	F3	Tumor3	UPN109-E1
TMA1_cdkllkpb-1	TMA1_aadpjhgi-1	57.9136495746592	211.214284063058	4	1	Tumor3	Tumor3	UPN109-E1
TMA1_cdkogpfi-1	TMA1_aadpjhgi-1	56.8310319499464	263.612811781961	5	1	Tumor2	Tumor3	UPN109-E1
TMA1_gkbccjfp-1	TMA1_aadpjhgi-1	35.7851486156078	45.7277922045702	1	1	Tumor2	Tumor3	UPN109-E1
TMA1_gkbfgcmo-1	TMA1_aadpjhgi-1	58.1837612409636	24.0016432708431	0	1	Tumor1	Tumor3	UPN109-E1
TMA1_gkbkemfe-1	TMA1_aadpjhgi-1	71.8096237772782	322.830582661491	7	1	Tumor1	Tumor3	UPN109-E1
TMA1_gkbpgkfk-1	TMA1_aadpjhgi-1	69.1680995271864	278.374007151519	6	1	Tumor1	Tumor3	UPN109-E1
TMA1_gkccmpim-1	TMA1_aadpjhgi-1	65.0832244706882	291.098555888388	6	1	Tumor1	Tumor3	UPN109-E1
TMA1_gkccpcdb-1	TMA1_aadpjhgi-1	68.411086546245	282.238138680122	6	1	Tumor3	Tumor3	UPN109-E1
TMA1_aabinnnf-1	TMA1_aaecfijf-1	59.0134405515064	11.2311381535202	0	1	Tumor4	Tumor1	UPN109-E1
TMA1_cdnmkjfn-1	TMA1_aaecfijf-1	42.0922121936685	136.776089771818	3	1	Tumor1	Tumor1	UPN109-E1
TMA1_ceapaedh-1	TMA1_aaecfijf-1	9.23476595301136	170.026679976936	3	1	Tumor1	Tumor1	UPN109-E1
TMA1_gcjbehcp-1	TMA1_aaecfijf-1	53.0141752692975	311.826586490774	6	1	Tumor2	Tumor1	UPN109-E1
TMA1_gcjdacec-1	TMA1_aaecfijf-1	39.488906150505	270.589452160091	6	1	Tumor2	Tumor1	UPN109-E1
TMA1_gcjjaogb-1	TMA1_aaecfijf-1	17.6556833159393	53.0454869243939	1	1	Tumor2	Tumor1	UPN109-E1
TMA1_aaeekdaa-1	TMA1_aaedhgno-1	45.5908054011454	132.036587152287	2	1	Tumor1	Tumor1	UPN109-E1
TMA1_aaeelgic-1	TMA1_aaedhgno-1	49.6480648071803	120.47311606212	2	1	Tumor3	Tumor1	UPN109-E1
TMA1_gokdcdem-1	TMA1_aaedhgno-1	59.6142850361032	105.958223857631	2	1	Tumor1	Tumor1	UPN109-E1
TMA1_gpaooome-1	TMA1_aaedhgno-1	6.95633712895641	240.935044360021	5	1	Tumor1	Tumor1	UPN109-E1
TMA1_gpapcaag-1	TMA1_aaedhgno-1	11.4508497572502	326.337714707784	7	1	Tumor2	Tumor1	UPN109-E1
TMA1_gpbcfmlj-1	TMA1_aaedhgno-1	15.0104836147632	4.61040960729974	0	1	Tumor1	Tumor1	UPN109-E1
TMA1_cbgmhcii-1	TMA1_aaedjbag-1	69.2907904928725	199.680548961295	4	1	F1	B1	UPN109-E1
TMA1_goiohidc-1	TMA1_aaedjbag-1	45.4703887519605	325.767701429617	7	1	Tumor2	B1	UPN109-E1
TMA1_goioiipn-1	TMA1_aaedjbag-1	41.0238051070199	317.310924030815	7	1	Tumor3	B1	UPN109-E1
TMA1_gojpnkop-1	TMA1_aaedjbag-1	32.9742917180725	272.82982370311	6	1	Tumor4	B1	UPN109-E1
TMA1_gokfnmag-1	TMA1_aaedjbag-1	20.4094289841739	75.8035113541478	1	1	Tumor1	B1	UPN109-E1
TMA1_gokhknhm-1	TMA1_aaedjbag-1	19.8023599088265	359.805741844502	7	1	Tumor1	B1	UPN109-E1
TMA1_gokhphik-1	TMA1_aaedjbag-1	45.3263653423826	234.066470644862	5	1	F1	B1	UPN109-E1
TMA1_gokmeoid-1	TMA1_aaedjbag-1	51.2162254344386	128.759363524866	2	1	Tumor1	B1	UPN109-E1
TMA1_aaedhgno-1	TMA1_aaeekdaa-1	45.5908054011454	312.036587152287	6	1	Tumor1	Tumor1	UPN109-E1
TMA1_aaeelgic-1	TMA1_aaeekdaa-1	10.4088692590628	59.0728886451398	1	1	Tumor3	Tumor1	UPN109-E1
TMA1_aaegijaf-1	TMA1_aaeekdaa-1	38.7982997909203	189.986530541537	4	1	Tumor3	Tumor1	UPN109-E1
TMA1_gokfnmag-1	TMA1_aaeekdaa-1	67.0634161170217	273.739193196508	6	1	Tumor1	Tumor1	UPN109-E1
TMA1_gokjdfja-1	TMA1_aaeekdaa-1	40.2954379650483	122.278270407181	2	1	Tumor3	Tumor1	UPN109-E1
TMA1_gokmeoid-1	TMA1_aaeekdaa-1	57.0647141887729	235.043102812504	5	1	Tumor1	Tumor1	UPN109-E1
TMA1_gpaooome-1	TMA1_aaeekdaa-1	48.2944468020801	304.204205420764	6	1	Tumor1	Tumor1	UPN109-E1
TMA1_gpapcaag-1	TMA1_aaeekdaa-1	56.7573295562214	314.893171665125	6	1	Tumor2	Tumor1	UPN109-E1
TMA1_gpbcfmlj-1	TMA1_aaeekdaa-1	55.996750339774	324.327551357504	7	1	Tumor1	Tumor1	UPN109-E1
TMA1_aaeekdaa-1	TMA1_aaeelgic-1	10.4088692590628	239.07288864514	5	1	Tumor1	Tumor3	UPN109-E1
