p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000181106910949993	-0.787958988929094	0.28	0.409	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000862068896121966	8	LDHA
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000488315683853911	-0.826229605510868	0.194	0.311	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000232438265514462	8	DST
0.0000000000000000000000000000000000000000000255030874903781	-0.827975792595408	0.416	0.453	0.00000000000000000000000000000000000000001213946964542	8	MDM2
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000230593406406244	-0.834147919538041	0.165	0.24	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109762461449372	8	PCNA
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000809425092760561	-0.86376841694136	0.145	0.245	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000385286344154027	8	CD47
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013263146995137	-0.909932017186651	0.101	0.204	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000631325796968521	8	THAP2
0.000000000000207944654873211	0.891505610523061	0.213	0.274	0.0000000000989816557196485	21	TNC
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000341456589100944	0.816656103455392	0.217	0.155	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000162533336412049	21	COL1A1
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000509574927392165	0.629218478005924	0.205	0.326	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000242557665438671	21	ITGB1
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000675065109525907	0.570734058495309	0.117	0.212	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000321330992134332	21	MEST
0	0.55343443405907	0.135	0.274	0	21	HIF1A
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000237110922151583	0.511870034010238	0.134	0.245	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000112864798944154	21	PCNA
0	-0.811900771558408	0.058	0.202	0	21	EGFR
0	-0.869427441081881	0.057	0.264	0	21	PDPN
0	-0.874636647052939	0.049	0.206	0	21	MX1
0	-1.0550625825453	0.076	0.226	0	21	IGFBP3
0	-1.67650854242662	0.096	0.347	0	21	CDK4
0	-2.1786769943676	0.135	0.473	0	21	MDM2
0	-2.54690029113998	0.031	0.213	0	21	THAP2
0	3.00344679643968	0.298	0.103	0	23	MKI67
0	2.98112158319034	0.273	0.096	0	23	TOP2A
0	2.9039893477951	0.244	0.091	0	23	CENPF
0	2.8728560001636	0.204	0.08	0	23	CDK1
0.00261844099986853	0.998624270960339	0.194	0.24	1	23	PCNA
0.000131452595454344	0.892248974516246	0.217	0.272	0.0625714354362678	23	TNC
0.0000000000000000000000000000000898367893617653	0.748238587472801	0.225	0.322	0.0000000000000000000000000000427623117362003	23	ITGB1
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000232879311817638	0.701214561078833	0.156	0.269	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110850552425196	23	HIF1A
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127765766551206	0.637957278113403	0.164	0.281	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000608165048783742	23	CDH2
0.00000000000000000000000000000000000156496900506344	0.539486280703898	0.294	0.435	0.000000000000000000000000000000000744925246410195	23	SOX2
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000342945596580118	0.504099446395585	0.103	0.233	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000163242103972136	23	TP53
0	-0.603635376431545	0.135	0.303	0	23	GFAP
0	-0.705573284963921	0.049	0.249	0	23	CD47
0	-1.08588665808566	0.049	0.258	0	23	PDPN
0	-1.10056604351488	0.066	0.256	0	23	SPP1
0	-1.25021638776021	0.037	0.242	0	23	RHOB
0	-1.27620895679111	0.118	0.369	0	23	FN1
0	-1.30638159507353	0.122	0.338	0	23	CDK4
0	-1.36092099753435	0.242	0.556	0	23	VEGFA
0	-1.4889423792571	0.041	0.246	0	23	CD44
0	-1.65599755861879	0.03	0.216	0	23	TGFBI
0	-1.70328577609028	0.027	0.202	0	23	MX1
0	-2.19917686080001	0.034	0.223	0	23	IGFBP3
0	-2.20087030322414	0.13	0.463	0	23	MDM2
0	-2.72937648174918	0.027	0.207	0	23	THAP2
0	7.1255138475232	0.407	0.006	0	6	OPALIN
0	5.67221228274752	0.609	0.039	0	6	PTGDS
0	3.78176408205545	0.439	0.075	0	6	FGFR2
0	3.44128643004427	0.319	0.037	0	6	PDK4
0	3.05953207665915	0.327	0.068	0	6	RNASE1
0	2.97444103168842	0.24	0.038	0	6	S100A1
0	2.25021217600476	0.571	0.246	0	6	SPP1
0	1.72495450420297	0.257	0.086	0	6	MYLK
0	1.58271407662835	0.341	0.128	0	6	PTPRD
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000090759417369801	1.37259392904617	0.311	0.183	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000432014826680253	6	PMP22
0	1.27061829640574	0.474	0.306	0	6	DST
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108647781473049	1.25991697428638	0.23	0.103	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000517163439811712	6	GATM
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000723699880604023	1.24144250646723	0.367	0.241	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000344481143167515	6	CD47
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000894526430792259	1.182785541067	0.268	0.125	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000425794581057115	6	PROX1
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000529584982710942	1.06612110051529	0.357	0.234	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000252082451770408	6	RHOB
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000114635186017079	0.939655035499814	0.264	0.168	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000545663485441297	6	APOE
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000115278927652711	0.870888505667208	0.21	0.097	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000548727695626903	6	OLIG1
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109764747009109	0.852254563748024	0.474	0.295	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000522480195763358	6	GFAP
0.000000000000000000000149283557166421	0.764133842925445	0.216	0.181	0.0000000000000000000710589732112165	6	ISG15
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000199786315598007	0.676483199795095	0.257	0.134	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000950982862246511	6	OLIG2
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000310092310718968	0.608113940353796	0.402	0.294	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000147603939902229	6	CD74
0.0000000000000000000000000301041059019876	0.602366600787186	0.238	0.196	0.0000000000000000000000143295544093461	6	MX1
0.0000000000000000000000000125670621606996	0.527518364351117	0.225	0.182	0.00000000000000000000000598192158849299	6	BNIP3L
0.0000000000000000000000000000000000000000000000000000000000000000000000000000618339765808409	-0.562169359388411	0.127	0.23	0.0000000000000000000000000000000000000000000000000000000000000000000000000294329728524803	6	TP53
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000208857598964244	-0.583997045757185	0.267	0.407	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009941621710698	6	LDHA
0.0000000000000000000000000000000000000000000000000226630219049278	-0.660952219258421	0.129	0.206	0.0000000000000000000000000000000000000000000000107875984267456	6	TIMP1
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000125637009202777	-0.66654285388884	0.192	0.324	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000598032163805219	6	P4HB
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113657274923585	-0.769510941601671	0.156	0.271	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000541008628636264	6	TNC
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000335483044596375	-0.821348074998202	0.136	0.252	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000159689929227874	6	PDPN
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000135032058156991	-1.08580117762246	0.116	0.281	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000642752596827279	6	VCAN
0	2.41154174399374	0.779	0.275	0	5	GFAP
0	2.04362791470465	0.472	0.184	0	5	MX1
0	1.96448979424313	0.421	0.157	0	5	APOE
0	1.94924932763849	0.557	0.225	0	5	CD44
0	1.93266178118366	0.295	0.119	0	5	EDNRB
0	1.85470862511608	0.541	0.237	0	5	SPP1
0	1.76709257477083	0.383	0.174	0	5	C1QB
0	1.66778218136363	0.34	0.174	0	5	ISG15
0	1.60712411993179	0.643	0.28	0	5	CD74
0	1.59716698335743	0.474	0.205	0	5	HLA-DRA
0	1.53743207714935	0.417	0.183	0	5	EGFR
0	1.29658142845933	0.278	0.167	0	5	GPC1
0	1.27819236807497	0.231	0.124	0	5	TIMP4
0	1.1630735555576	0.365	0.23	0	5	RHOB
0	0.826664832878738	0.401	0.304	0	5	DST
0	0.826202577349398	0.63	0.422	0	5	SOX2
0	0.759801167918477	0.64	0.433	0	5	PTN
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000686253455909788	0.70722915482368	0.2	0.147	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000326656645013059	5	THY1
0.0000000000000000000000000000000000000000000000000000000000000000000000000000740291964590341	0.706032405286599	0.216	0.184	0.0000000000000000000000000000000000000000000000000000000000000000000000000352378975145002	5	PMP22
0	0.687123633879922	0.765	0.585	0	5	IFI6
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000264346736495744	0.668666335653036	0.365	0.275	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000125829046571974	5	VCAN
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000177365842010102	0.52727052240131	0.276	0.242	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000844261407968086	5	TCF4
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000497630143958564	-0.537498260248659	0.315	0.39	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000236871948524276	5	IGFBP2
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000248237698630932	-0.790310655424645	0.126	0.209	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000118161144548324	5	TIMP1
0	-0.825152555429817	0.18	0.329	0	5	P4HB
0.00000000000000000000000000000000000000000000000000000707955924221443	-0.930127744275428	0.33	0.363	0.00000000000000000000000000000000000000000000000000336987019929407	5	FN1
0	-1.14286774637978	0.124	0.244	0	5	PCNA
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000329572471840284	-1.25009641366606	0.133	0.221	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000156876496595975	5	IGFBP3
0	-1.37215224079939	0.164	0.326	0	5	ITGB1
0	-2.74348961759541	0.249	0.461	0	5	MDM2
0	4.86718996915295	0.944	0.125	0	1	COL1A1
0	2.9400208816407	0.812	0.184	0	1	TGFBI
0	2.69037947016178	0.706	0.138	0	1	COL5A2
0	2.5806703461296	0.44	0.07	0	1	PCOLCE
0	2.53564275207803	0.23	0.022	0	1	FBLN1
0	2.48719821012116	0.302	0.043	0	1	APCDD1
0	2.38139931693232	0.457	0.075	0	1	CTSK
0	2.02832151290739	0.933	0.336	0	1	FN1
0	2.01027068755157	0.235	0.041	0	1	THBS2
0	1.84903735798742	0.342	0.05	0	1	PDGFRB
0	1.7429639111878	0.733	0.259	0	1	VCAN
0	1.50615423594924	0.324	0.075	0	1	CAV1
0	1.31966492653546	0.686	0.252	0	1	TNC
0	1.27217580475269	0.567	0.177	0	1	EGFR
0	1.20955791062474	0.512	0.193	0	1	MEST
0	1.19046724695996	0.293	0.08	0	1	VCAM1
0	1.06050509080679	0.358	0.113	0	1	TGFB1
0	0.949583246893616	0.392	0.113	0	1	FBN1
0	0.872575678120233	0.676	0.307	0	1	P4HB
0	0.867701148175416	0.412	0.137	0	1	THY1
0	0.861444816810542	0.282	0.087	0	1	IL1R1
0	0.848929367674653	0.244	0.081	0	1	ITGA5
0	0.725591486238822	0.279	0.113	0	1	ICAM1
0	0.559604583774225	0.436	0.188	0	1	CAVIN1
0.000000000000000000000000000000000002747384525904	-0.514093619501103	0.216	0.169	0.00000000000000000000000000000000130775503433031	1	GPC1
0.0000000965751224864984	-0.53401843369617	0.32	0.275	0.0000459697583035732	1	CDH2
0.000000000000000000000000000000000000000000000000000000000000000101943315557623	-0.554025323556387	0.252	0.19	0.0000000000000000000000000000000000000000000000000000000000000485250182054285	1	ACTG2
0.00000000000000000000000000000000000000000000000000000694820103738274	-0.570440320735592	0.254	0.194	0.00000000000000000000000000000000000000000000000000330734369379419	1	MX1
0.0000000000000000000000868387348277727	-0.600184226711276	0.441	0.349	0.0000000000000000000413352377780198	1	PGK1
0.00000000000000000000236381974357017	-0.702811367627863	0.275	0.226	0.0000000000000000011251781979394	1	TP53
0	3.97857839097076	0.463	0.04	0	10	LIF
0	3.97553976023723	0.638	0.081	0	10	CCL2
0	3.91800521661266	0.328	0.02	0	10	CXCL6
0	3.91245576000919	0.446	0.028	0	10	CXCL8
0	3.47062788896679	0.898	0.204	0	10	IGFBP3
0	3.12211390336526	0.301	0.033	0	10	CXCL2
0	2.9347424138721	0.379	0.058	0	10	CFB
0	2.09605406775822	0.395	0.115	0	10	ICAM1
0	2.04377338588849	0.377	0.08	0	10	CAV1
0	2.02455185326331	0.755	0.241	0	10	PDPN
0	1.89369237066515	0.2	0.022	0	10	C5orf46
0	1.79001243060618	0.304	0.085	0	10	VCAM1
0	1.65776369280764	0.503	0.162	0	10	APOE
0	1.56291792761034	0.531	0.175	0	10	SLC2A1
0	1.5253542469792	0.538	0.199	0	10	TIMP1
0	1.39907919907151	0.235	0.071	0	10	ITGA3
0	1.35200612941848	0.878	0.351	0	10	FN1
0	1.29812619732941	0.625	0.243	0	10	SPP1
0	1.29324711083966	0.292	0.092	0	10	IL1R1
0	1.29180390267321	0.254	0.085	0	10	ITGA5
0	1.28437435932174	0.41	0.169	0	10	TCIM
0	1.23931647225334	0.693	0.262	0	10	TNC
0	1.23808367661254	0.844	0.378	0	10	IGFBP2
0	1.18650559346815	0.922	0.538	0	10	VEGFA
0	1.01176781173085	0.609	0.232	0	10	CD44
0	0.985635147794166	0.233	0.081	0	10	RGS16
0	0.849175278462655	0.224	0.093	0	10	GLIPR1
0	0.698943865290653	0.731	0.4	0	10	LDHA
0	0.578156703868195	0.359	0.182	0	10	PMP22
0	0.512620957978569	0.397	0.194	0	10	CAVIN1
0	2.81525044938467	0.771	0.17	0	2	EGFR
0	2.17799615467277	0.284	0.026	0	2	ASCL1
0	1.82190754944358	0.663	0.178	0	2	MX1
0	1.64701922571987	0.961	0.422	0	2	PTN
0	1.61376701944518	0.663	0.115	0	2	OLIG2
0	1.60711652585585	0.508	0.111	0	2	EDNRB
0	1.60502486498353	0.512	0.082	0	2	OLIG1
0	1.59368099287691	0.6	0.165	0	2	ISG15
0	1.38621649051233	0.717	0.225	0	2	TCF4
0	1.27910462291167	0.872	0.368	0	2	IGFBP2
0	1.1097903278501	0.782	0.257	0	2	CDH2
0	1.09430255528701	0.208	0.052	0	2	LPL
0	1.01770284096969	0.522	0.172	0	2	PMP22
0	1.00828283887571	0.419	0.117	0	2	TIMP4
0	0.983019836124316	0.495	0.13	0	2	SRPX
0	0.939333640323524	0.917	0.412	0	2	SOX2
0	0.926527457874683	0.473	0.16	0	2	GPC1
0	0.880990146416495	0.406	0.131	0	2	VEGFB
0	0.862838403129287	0.332	0.1	0	2	MKI67
0	0.834702568053254	0.214	0.061	0	2	C1QC
0	0.831982769856748	0.811	0.277	0	2	GFAP
0	0.82509911598219	0.262	0.088	0	2	SMYD2
0	0.817939878450159	0.337	0.095	0	2	GATM
0	0.815336865345689	0.232	0.059	0	2	MCF2L
0	0.761676946562434	0.582	0.192	0	2	MEST
0	0.722918009723672	0.453	0.16	0	2	NF1
0	0.699596681250758	0.582	0.215	0	2	TP53
0	0.672469898465724	0.615	0.237	0	2	PDPN
0	0.625803889375597	0.304	0.106	0	2	PDGFRA
0	0.615213439852377	0.484	0.171	0	2	C1QB
0	2.76091111256458	0.833	0.11	0	16	PTPRD
0	2.43604058681258	0.915	0.185	0	16	MEST
0	2.42416576539262	0.427	0.053	0	16	NPDC1
0	2.33808633944068	0.429	0.047	0	16	LPL
0	2.01287894787901	0.753	0.116	0	16	BASP1
0	1.90624997019577	0.751	0.176	0	16	EGFR
0	1.87789797429706	0.965	0.37	0	16	IGFBP2
0	1.66135183196273	0.248	0.036	0	16	STC2
0	1.54635873180549	0.932	0.534	0	16	VEGFA
0	1.4674032329297	0.315	0.044	0	16	FHL2
0	1.3228110640973	0.569	0.123	0	16	OLIG2
0	1.3121717848668	0.325	0.058	0	16	MCF2L
0	1.19230090377821	0.763	0.265	0	16	VCAN
0	1.1877644729884	0.472	0.116	0	16	EDNRB
0	1.12888072076519	0.803	0.261	0	16	CDH2
0	1.11321256807553	0.413	0.089	0	16	OLIG1
0	1.06494153793923	0.938	0.428	0	16	PTN
0	1.01318945943232	0.26	0.054	0	16	IL13RA2
0	0.934532335942917	0.461	0.12	0	16	TGFBR1
0	0.903251058545856	0.62	0.224	0	16	RHOB
0	0.87972805519284	0.876	0.392	0	16	LDHA
0	0.855101639417365	0.643	0.204	0	16	IGFBP3
0	0.802180466660559	0.998	0.759	0	16	GAPDH
0	0.785419108276568	0.597	0.195	0	16	MIF
0	0.765896704633378	0.93	0.416	0	16	SOX2
0	0.761340860168697	0.502	0.171	0	16	FGFR1
0	0.759238132724903	0.314	0.103	0	16	MKI67
0	0.751428537679723	0.419	0.133	0	16	VEGFB
0	0.718363189096513	0.461	0.14	0	16	THY1
0	0.668904936077491	0.623	0.233	0	16	TCF4
0	2.27243298252418	0.232	0.1	0	20	GATM
0	2.21778227620184	0.24	0.127	0	20	ALDOC
0	1.59333953381427	0.284	0.125	0	20	PTPRD
0	1.53634786736317	0.511	0.289	0	20	GFAP
0	1.45965512600023	0.806	0.536	0	20	VEGFA
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105381358495274	1.45671582237718	0.231	0.183	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000501615266437505	20	PMP22
0	1.42577251836837	0.71	0.433	0	20	PTN
0	1.42089135290108	0.334	0.232	0	20	RHOB
0	1.26924079536043	0.34	0.201	0	20	MEST
0	1.05897464648075	0.576	0.38	0	20	IGFBP2
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000691383860102686	0.935397446549134	0.218	0.133	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000329098717408879	20	OLIG2
0	0.877541627134075	0.95	0.759	0	20	GAPDH
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000341176193691521	0.873422801103824	0.345	0.274	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000162399868197164	20	CDH2
0	0.861611278843911	0.592	0.425	0	20	SOX2
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000119789828612807	0.754676494756652	0.321	0.278	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000570199584196961	20	VCAN
0.000000000000000000000000000000000000000000000000000000000000000704740383553656	0.663841906913724	0.229	0.192	0.00000000000000000000000000000000000000000000000000000000000033545642257154	20	EGFR
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000553368793423255	0.626287673902022	0.453	0.404	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000263403545669469	20	LDHA
0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000366997599101188	-0.548788495423535	0.104	0.2	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000174690857172166	20	MX1
0.0000000000000000000000265671284037532	-0.571167636169129	0.187	0.218	0.0000000000000000000126459531201865	20	IGFBP3
0.000000000286470721437899	-0.599567442535108	0.342	0.362	0.00000013636006340444	20	FN1
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000923116863484222	-0.67094047500896	0.167	0.274	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000043940362701849	20	TNC
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000912744694569766	-0.719811066643809	0.146	0.254	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000434466474615208	20	SPP1
0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000221638000452627	-0.763214008585904	0.121	0.243	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105499688215451	20	CD44
0	-0.833660159219988	0.078	0.202	0	20	CAVIN1
0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000124537776541661	-0.893896991455827	0.096	0.209	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000592799816338304	20	TIMP1
0	-1.49049830751702	0.128	0.326	0	20	ITGB1
0	-1.66074142454995	0.1	0.303	0	20	CD74
0	-1.99578615490572	0.053	0.216	0	20	TGFBI
0	-2.108828203885	0.045	0.223	0	20	HLA-DRA
0	-2.48316678463899	0.128	0.339	0	20	CDK4
0	3.60063635711509	0.668	0.115	0	4	OLIG2
0	3.47577957077275	0.255	0.022	0	4	KLRC1
0	3.41952129136575	0.523	0.082	0	4	OLIG1
0	2.67022125780136	0.428	0.101	0	4	PDGFRA
0	2.54911898683783	0.468	0.121	0	4	BASP1
0	2.15505842751036	0.345	0.118	0	4	PROX1
0	1.95259298384556	0.334	0.126	0	4	MYC
0	1.92852855605946	0.349	0.123	0	4	PTPRD
0	1.8155529015946	0.252	0.103	0	4	MKI67
0	1.7744022832303	0.233	0.096	0	4	TOP2A
0	1.74547489912956	0.481	0.229	0	4	PCNA
0	1.7400899191434	0.226	0.091	0	4	CENPF
0	1.60837026583017	0.387	0.199	0	4	MEST
0	1.51764914243939	0.703	0.42	0	4	SOX2
